name,Date,State,WindinStudy,BR,SH,LoadinStudy,912L,174L
Alt2,Feb-31,EATL,1405.346214,323.3805542,0,1794.54,-144.1242828,-39.22751236
Alt2,Feb-31,EATL,1389.913294,0,0,1802.08,-135.1618195,-40.63521957
Alt2,Feb-31,EATL,1347.178117,323.3805542,0,1787.21,-125.2486954,-39.52102661
Alt2,Feb-31,EATL,1321.540047,0,0,1772.22,-118.7372131,-42.01700974
Alt2,Feb-31,EATL,1285.461361,323.3805542,0,1769.44,-106.7959137,-42.05703735
Alt2,Feb-31,EATL,1247.666392,28.54129028,0,1759.54,-101.0663681,-39.37320709
Alt2,Feb-31,EATL,1262.084055,323.3805542,0,1769.81,-103.3393707,-39.26147842
Alt2,Feb-31,EATL,1257.69436,195.17099,0,1763.04,-103.3101501,-39.84386063
Alt2,Feb-31,EATL,1186.560586,323.3805542,0,1781.04,-84.81208038,-28.04713058
Alt2,Feb-31,EATL,1149.220401,356.1741028,0,1800.68,-68.85198212,-22.76159859
Alt2,Feb-31,EATL,1146.793743,380.7692261,0,1827.79,-62.25816727,-17.67290306
Alt2,Feb-31,EATL,1124.310065,380.7692261,323.3805542,1842.03,-50.41927338,-9.768610001
Alt2,Feb-31,EATL,1063.739837,380.7692261,380.7692261,1833.64,-71.88271332,-10.86004829
Alt2,Feb-31,EATL,1096.735837,380.7692261,380.7692261,1825.53,-54.09897995,-11.11954975
Alt2,Feb-31,EATL,1187.698028,380.7692261,380.7692261,1803.19,-71.52209473,-21.84087944
Alt2,Feb-31,EATL,1222.08795,380.7692261,235.4865875,1772.95,-85.61784363,-31.8158989
Alt2,Feb-31,EATL,1238.598254,380.7692261,34.22806549,1748.66,-91.90544128,-35.89409637
Alt2,Feb-31,EATL,1221.674934,323.3805542,0,1734.92,-89.35050964,-35.55653
Alt2,Feb-31,EATL,1217.479972,0,0,1726.42,-88.55296326,-39.75711441
Alt2,Feb-31,EATL,1178.954649,0,0,1717.54,-83.45323944,-39.45524597
Alt2,Feb-31,EATL,1148.071866,0,0,1715.21,-77.5276947,-28.58356667
Alt2,Feb-31,EATL,1117.851077,0,0,1699.69,-74.44935608,-28.09409904
Alt2,Feb-31,EATL,1012.972087,0,0,1716.17,-43.88028717,-17.60814285
Alt2,Feb-31,EATL,1028.547177,0,0,1741.85,-41.76441956,-14.67956734
Alt2,Feb-31,EATL,980.7932036,356.1741028,0,1779.58,-25.44826317,-5.615165234
Alt2,Feb-31,EATL,840.9476514,380.7692261,380.7692261,1798.11,-70.65878296,-5.645888805
Alt2,Feb-31,EATL,818.3733463,380.7692261,380.7692261,1786.13,-101.5387115,-12.6693821
Alt2,Feb-31,EATL,804.9299524,380.7692261,380.7692261,1790.96,-118.3965149,-16.8787384
Alt2,Feb-31,EATL,776.298902,450,380.7692261,1785.59,-133.1325684,-27.7194252
Alt2,Feb-31,EATL,786.6018786,396.0823669,380.7692261,1773.82,-135.6557922,-25.64175224
Alt2,Feb-31,EATL,787.9763608,380.7692261,380.7692261,1767.25,-138.3176575,-25.00313759
Alt2,Feb-31,EATL,839.6501935,380.7692261,380.7692261,1753.94,-130.6114044,-24.94885063
Alt2,Feb-31,EATL,894.7347307,380.7692261,380.7692261,1742.3,-150.3209381,-30.54719543
Alt2,Feb-31,EATL,897.2796134,380.7692261,380.7692261,1755.17,-145.3016052,-26.98642731
Alt2,Feb-31,EATL,977.7815063,380.7692261,380.7692261,1804.63,-150.9133759,-27.39424896
Alt2,Feb-31,EATL,998.232904,380.7692261,380.7692261,1817.18,-154.9788666,-29.17133904
Alt2,Feb-31,EATL,970.909868,380.7692261,380.7692261,1801.62,-144.333313,-25.49939728
Alt2,Feb-31,EATL,927.8720486,380.7692261,380.7692261,1787.55,-138.4961853,-24.26481628
Alt2,Feb-31,EATL,928.1923261,380.7692261,356.1741028,1764.13,-145.6408081,-23.19106674
Alt2,Feb-31,EATL,881.756542,380.7692261,323.3805542,1737.58,-118.7278519,-18.55293083
Alt2,Feb-31,EATL,905.9326786,380.7692261,380.7692261,1697.87,-27.54606628,-7.809956551
Alt2,Feb-31,EATL,935.8983814,380.7692261,380.7692261,1673.91,-42.8045578,-15.22441292
Alt2,Feb-31,EATL,962.3733817,380.7692261,228.4633636,1665.51,-52.43872452,-19.72247887
Alt2,Feb-31,EATL,1004.579943,380.7692261,77.7459259,1664.45,-65.51780701,-24.09871292
Alt2,Feb-31,EATL,1018.805964,380.7692261,145.8403473,1662.29,-72.35665894,-27.82959938
Alt2,Feb-31,EATL,972.0888648,380.7692261,297.2955933,1668.46,-58.69820786,-23.85915947
Alt2,Feb-31,EATL,893.589035,380.7692261,0,1665.02,-43.34027481,-17.33729744
Alt2,Feb-31,EATL,805.3546648,380.7692261,22.97259712,1681.41,-44.04225159,-12.50896835
Alt2,Feb-31,EATL,755.0138763,380.7692261,323.3805542,1694.42,-24.1474514,-4.016208172
Alt2,Feb-31,EATL,619.7260908,380.7692261,380.7692261,1715.69,-91.48373413,-9.169307709
Alt2,Feb-31,EATL,478.9262375,450,380.7692261,1720.53,-53.00811386,-5.336663246
Alt2,Feb-31,EATL,354.0890176,450,450,1732.58,-108.1581116,-14.54416847
Alt2,Feb-31,EATL,279.9518007,450,450,1726.56,-95.45742035,-11.55875111
Alt2,Feb-31,EATL,273.6443295,450,450,1710.8,-99.32989502,-11.11181545
Alt2,Feb-31,EATL,364.1111326,450,450,1721.73,-55.13091278,-2.969611406
Alt2,Feb-31,EATL,470.6030213,380.7692261,380.7692261,1730.01,-52.8094368,0.233006343
Alt2,Feb-31,EATL,495.2883977,380.7692261,380.7692261,1737,-61.33375549,2.816329241
Alt2,Feb-31,EATL,426.3065978,450,450,1757.33,-43.81606674,2.589295149
Alt2,Feb-31,EATL,406.9657831,450,450,1790.64,-117.5393753,-11.36092091
Alt2,Feb-31,EATL,351.3158184,450,450,1808.34,-115.2419739,-10.68448734
Alt2,Feb-31,EATL,319.7395667,450,450,1791.47,-111.177681,-8.897917747
Alt2,Feb-31,EATL,340.2993647,450,450,1799.16,-101.1023254,-5.97392416
Alt2,Feb-31,EATL,299.1225837,450,450,1782.51,-116.3671875,-15.81653118
Alt2,Feb-31,EATL,300.4737509,450,450,1762.77,-121.180275,-16.95449829
Alt2,Feb-31,EATL,288.7787402,450,450,1745.38,-119.4902573,-14.48847389
Alt2,Feb-31,EATL,304.7145863,450,450,1722.35,-115.5482025,-11.88846111
Alt2,Feb-31,EATL,329.0565662,450,450,1708.52,-128.2404327,-13.13930511
Alt2,Feb-31,EATL,299.6334109,450,450,1695.27,-126.5227661,-12.47026443
Alt2,Feb-31,EATL,328.1343927,450,450,1711.5,-130.1236115,-11.22935772
Alt2,Feb-31,EATL,345.1028147,450,450,1709.87,-137.2355347,-12.72776985
Alt2,Feb-31,EATL,345.2603295,450,450,1713.36,-133.8551025,-13.9380579
Alt2,Feb-31,EATL,338.5131578,450,450,1725.01,-124.4181595,-11.90410709
Alt2,Feb-31,EATL,338.9088423,450,450,1735.55,-121.2504883,-13.00716305
Alt2,Feb-31,EATL,340.9257607,450,450,1748.39,-130.3240662,-16.19808006
Alt2,Feb-31,EATL,361.4550111,450,450,1744.75,-136.1834564,-16.55514526
Alt2,Feb-31,EATL,382.8716507,450,450,1753.21,-141.8739166,-17.3455143
Alt2,Feb-31,EATL,344.0027301,450,450,1740.21,-133.7479553,-17.44756699
Alt2,Feb-31,EATL,341.6091928,450,450,1747.01,-131.8658752,-14.60322189
Alt2,Feb-31,EATL,319.2636724,450,450,1749.63,-127.437645,-14.24910355
Alt2,Feb-31,EATL,308.9217532,450,450,1749.07,-124.6803665,-13.08593369
Alt2,Feb-31,EATL,349.7841189,450,450,1753.82,-132.8448029,-15.74696541
Alt2,Feb-31,EATL,381.9983716,450,450,1763.16,-134.2250977,-18.89543343
Alt2,Feb-31,EATL,403.3589284,450,450,1795.88,-131.2131653,-19.52814484
Alt2,Feb-31,EATL,402.8544178,450,450,1813,-124.9923248,-16.67622948
Alt2,Feb-31,EATL,397.1364551,450,450,1810.79,-124.6918335,-15.66131973
Alt2,Feb-31,EATL,421.2140269,450,450,1810.58,-132.2728271,-18.79336166
Alt2,Feb-31,EATL,418.9257472,450,450,1784.29,-135.8813934,-21.94804955
Alt2,Feb-31,EATL,490.8014865,450,450,1772.1,-156.0598145,-19.59427071
Alt2,Feb-31,EATL,501.8018055,450,450,1747.62,-125.545166,-10.77767658
Alt2,Feb-31,EATL,570.8242953,450,450,1705.66,-156.3616333,-17.05495834
Alt2,Feb-31,EATL,693.5791111,450,450,1700.2,-180.1551208,-22.93042183
Alt2,Feb-31,EATL,798.7035751,450,450,1703.69,-170.4541626,-21.60948563
Alt2,Feb-31,EATL,838.5256972,450,450,1697.4,-154.6982117,-21.50679207
Alt2,Feb-31,EATL,811.9894834,450,450,1696.59,-149.6680756,-21.83822823
Alt2,Feb-31,EATL,700.2539644,450,450,1700.25,-189.3252563,-30.554142
Alt2,Feb-31,EATL,621.9919746,450,450,1733.46,-196.0988922,-35.28910828
Alt2,Feb-31,EATL,547.216085,450,450,1763.85,-175.0177917,-37.51374054
Alt2,Feb-31,EATL,495.4924765,450,450,1799.88,-156.416214,-30.66659164
Alt2,Feb-31,EATL,436.7895453,450,450,1810.86,-136.1282501,-20.31060219
Alt2,Feb-31,EATL,343.3652818,450,450,1789.74,-115.6366882,-17.85137367
Alt2,Feb-31,EATL,287.3415796,450,450,1784.96,-106.6856689,-14.42858791
Alt2,Feb-31,EATL,282.215645,450,450,1784.17,-108.7664032,-14.53950214
Alt2,Feb-31,EATL,259.7614806,450,450,1780.17,-104.8133469,-14.74988556
Alt2,Feb-31,EATL,227.4546499,450,450,1757.66,-100.952507,-12.96304989
Alt2,Feb-31,EATL,219.3170933,450,450,1768.73,-97.52292633,-4.090157032
Alt2,Feb-31,EATL,205.4168223,450,450,1791.85,-86.5593338,0.402554363
Alt2,Feb-31,EATL,179.7445347,450,450,1812.63,-71.67163086,6.811862469
Alt2,Feb-31,EATL,170.8983394,450,450,1821.65,-64.71188354,10.98948765
Alt2,Feb-31,EATL,162.6421671,450,450,1797.44,-70.76996613,8.722680092
Alt2,Feb-31,EATL,166.4771639,450,450,1796.7,-74.22232819,6.09884882
Alt2,Feb-31,EATL,177.3430891,450,450,1777.64,-83.10517883,1.276356578
Alt2,Feb-31,EATL,203.3690295,450,450,1741.42,-105.5850754,-9.476927757
Alt2,Feb-31,EATL,205.5161132,450,450,1701.76,-113.7573013,-14.57064629
Alt2,Feb-31,EATL,181.3240154,450,450,1683.24,-111.6281967,-12.82452011
Alt2,Feb-31,EATL,165.1145773,450,450,1683.64,-106.5346146,-10.03929901
Alt2,Feb-31,EATL,164.9920537,450,450,1705,-103.3610535,-2.733419895
Alt2,Feb-31,EATL,188.9358426,450,450,1709.27,-96.38366699,0.000862549
Alt2,Feb-31,EATL,221.8954469,450,450,1722.39,-94.86107635,-0.054575071
Alt2,Feb-31,EATL,228.9287782,450,450,1732.99,-94.92002106,0.940253198
Alt2,Feb-31,EATL,249.8362699,450,450,1763.14,-103.9557343,-5.587310791
Alt2,Feb-31,EATL,331.5170302,450,450,1788.24,-122.2159805,-12.37880325
Alt2,Feb-31,EATL,426.5226057,450,450,1796.52,-145.1781158,-15.98377228
Alt2,Feb-31,EATL,568.0933652,450,450,1801.04,-178.1070862,-21.70525551
Alt2,Feb-31,EATL,652.3312707,450,450,1794.71,-201.4807281,-28.99290276
Alt2,Feb-31,EATL,687.9569983,450,450,1784.51,-213.7132874,-31.09470558
Alt2,Feb-31,EATL,724.8580217,450,450,1766.02,-214.1017151,-31.58330727
Alt2,Feb-31,EATL,794.7950583,450,450,1773.26,-229.2145081,-35.41362381
Alt2,Feb-31,EATL,874.6409783,450,450,1769.47,-226.4934387,-35.90503693
Alt2,Feb-31,EATL,1010.922122,450,450,1776.8,-249.1972656,-37.07483292
Alt2,Feb-31,EATL,1210.632866,450,450,1794.01,-235.3642273,-39.21334457
Alt2,Feb-31,EATL,1456.155524,450,450,1814.7,-284.1374512,-50.98223877
Alt2,Feb-31,EATL,1664.894475,450,450,1825.39,-309.8508301,-62.04101563
Alt2,Feb-31,EATL,1818.6587,450,450,1821.42,-243.26651,-62.13306427
Alt2,Feb-31,EATL,1889.174383,380.7692261,450,1807.42,-263.9867554,-71.57054901
Alt2,Feb-31,EATL,1752.580184,380.7692261,450,1785.75,-234.3094025,-64.19258118
Alt2,Feb-31,EATL,1611.877578,117.2248077,380.7692261,1761.24,-204.684906,-61.14671326
Alt2,Feb-31,EATL,1454.693662,0,372.264679,1734.45,-166.7355499,-55.29050446
Alt2,Feb-31,EATL,1288.572817,0,323.4065552,1715.67,-125.0355682,-47.11513901
Alt2,Feb-31,EATL,1129.396294,0,356.1741028,1708.46,-84.78948975,-34.79652786
Alt2,Feb-31,EATL,1016.052739,0,0,1699.53,-59.78744888,-27.72752571
Alt2,Feb-31,EATL,989.5124791,0,0,1699.97,-58.02792358,-25.95440674
Alt2,Feb-31,EATL,1060.118136,0,0,1703.09,-72.39294434,-32.88360214
Alt2,Feb-31,EATL,1026.534587,0,0,1719.64,-61.29195404,-24.15746117
Alt2,Feb-31,EATL,1014.43828,0,0,1760.57,-46.6920166,-16.39189148
Alt2,Feb-31,EATL,1041.16647,0,0,1802.4,-46.53456879,-15.35478115
Alt2,Feb-31,EATL,1002.720018,0,0,1793.23,-41.63808823,-13.82843399
Alt2,Feb-31,EATL,1009.351979,0,0,1780.31,-47.20173264,-14.82949924
Alt2,Feb-31,EATL,965.6442428,0,0,1777.73,-38.36506653,-12.85501957
Alt2,Feb-31,EATL,938.5984373,0,0,1772.33,-36.15437317,-13.27116871
Alt2,Feb-31,EATL,855.2356305,178.6163177,0,1779.03,-10.67769623,-3.971039057
Alt2,Feb-31,EATL,808.9766626,233.0916138,0,1772.2,0.269943297,-1.163966537
Alt2,Feb-31,EATL,749.5975077,337.7868347,0,1774.85,17.48685074,4.426630974
Alt2,Feb-31,EATL,737.3097017,380.7692261,0,1775.37,20.24168777,5.4228549
Alt2,Feb-31,EATL,725.860466,380.7692261,228.985672,1800.93,-65.73540497,-7.392925262
Alt2,Feb-31,EATL,779.155623,380.7692261,356.1741028,1834.79,-101.322876,-10.92153072
Alt2,Feb-31,EATL,812.1907053,380.7692261,380.7692261,1841.6,-110.4382248,-16.14644432
Alt2,Feb-31,EATL,903.2143095,380.7692261,101.8358154,1833.59,-49.55635071,-7.785663605
Alt2,Feb-31,EATL,957.4233272,380.7692261,323.3805542,1810.72,-40.56222534,-10.40933323
Alt2,Feb-31,EATL,1004.502666,380.7692261,380.7692261,1778.13,-49.24168015,-17.22431946
Alt2,Feb-31,EATL,1058.724113,380.7692261,380.7692261,1755.55,-71.87497711,-27.97908401
Alt2,Feb-31,EATL,1080.113633,380.7692261,380.7692261,1727.02,-81.0893631,-34.71533585
Alt2,Feb-31,EATL,1072.657198,380.7692261,187.8952026,1708.09,-83.09333038,-38.3767395
Alt2,Feb-31,EATL,986.699369,380.7692261,178.6736755,1689.85,-69.11171722,-35.76369476
Alt2,Feb-31,EATL,912.6572015,356.1741028,287.4938354,1689.18,-51.93598175,-29.81106758
Alt2,Feb-31,EATL,866.6312844,380.7692261,380.7692261,1700.59,-38.96325684,-23.88149452
Alt2,Feb-31,EATL,805.8374424,380.7692261,380.7692261,1722.8,-19.24193764,-16.94986343
Alt2,Feb-31,EATL,756.0331619,380.7692261,356.1741028,1739.26,-2.157922506,-8.74537468
Alt2,Feb-31,EATL,724.7245767,380.7692261,356.1741028,1780.64,21.01960182,0.984779537
Alt2,Feb-31,EATL,712.375841,380.7692261,323.3805542,1784.88,-33.39364624,-9.929327965
Alt2,Feb-31,EATL,691.940299,356.1741028,154.5726318,1799.77,-55.75554657,-12.37211514
Alt2,Feb-31,EATL,667.3105108,356.1741028,220.6819916,1828.01,-77.61878204,-13.21130085
Alt2,Feb-31,EATL,642.2147966,356.1741028,168.3951721,1836.04,-52.45827866,-5.274180412
Alt2,Feb-31,EATL,655.9714583,356.1741028,54.23883438,1837.34,-38.95057678,-1.212881565
Alt2,Feb-31,EATL,599.8896457,323.3805542,278.7830505,1825.35,-71.60656738,-4.741089821
Alt2,Feb-31,EATL,511.2494358,380.7692261,380.7692261,1816.55,-52.73770905,2.077882767
Alt2,Feb-31,EATL,511.3836225,380.7692261,380.7692261,1798.06,-58.50281143,0.76078707
Alt2,Feb-31,EATL,585.5327494,380.7692261,367.7850952,1818.54,-76.33952332,-4.095869541
Alt2,Feb-31,EATL,824.0035253,356.1741028,68.80784607,1844.97,-118.4512711,-15.48630333
Alt2,Feb-31,EATL,1126.106183,236.5352478,0,1867.44,-75.27307129,-12.59504604
Alt2,Feb-31,EATL,1437.127499,323.3805542,0,1885.19,-146.3782806,-32.39766312
Alt2,Feb-31,EATL,1591.477227,0,0,1879.58,-184.5396118,-46.08761978
Alt2,Feb-31,EATL,1662.579245,0,0,1869.68,-203.0575256,-52.69459915
Alt2,Feb-31,EATL,1725.665131,0,0,1854.56,-216.1304169,-52.49834824
Alt2,Feb-31,EATL,1765.802355,0,0,1828.05,-234.924118,-59.80183792
Alt2,Feb-31,EATL,1823.983047,0,0,1805.58,-255.4258118,-63.35754013
Alt2,Feb-31,EATL,1824.584146,83.68266296,323.3805542,1790.93,-261.1177368,-65.13542175
Alt2,Feb-31,EATL,1833.663109,0,0,1781.95,-263.4251709,-67.92654419
Alt2,Feb-31,EATL,1925.965425,0,0,1780.42,-278.7527466,-77.98964691
Alt2,Feb-31,EATL,1871.497934,0,0,1781.52,-259.0117188,-72.46717834
Alt2,Feb-31,EATL,1834.118083,0,0,1787.81,-244.464386,-69.11141205
Alt2,Feb-31,EATL,1621.292835,94.17079926,0,1794.65,-188.0039825,-53.78686523
Alt2,Feb-31,EATL,1449.990114,323.3805542,323.3805542,1794.12,-144.2367859,-36.313694
Alt2,Feb-31,EATL,1379.4372,323.3805542,0,1806.91,-129.1040955,-34.91944885
Alt2,Feb-31,EATL,1307.549162,236.5970154,0,1838.22,-109.242836,-31.45186806
Alt2,Feb-31,EATL,1294.302263,155.7771149,0,1870.68,-97.12065887,-30.39113808
Alt2,Feb-31,EATL,1211.211976,323.3805542,0,1870.33,-78.57319641,-18.92997169
Alt2,Feb-31,EATL,1020.672037,26.04376984,0,1871.56,-30.46062851,0.187787101
Alt2,Feb-31,EATL,881.3586259,356.1741028,0,1847.49,-0.451822102,6.979693413
Alt2,Feb-31,EATL,753.5239873,356.1741028,323.3805542,1838.01,31.53071404,17.28281021
Alt2,Feb-31,EATL,781.7139199,356.1741028,99.44454193,1832.2,18.15927505,10.60910416
Alt2,Feb-31,EATL,716.7092185,356.1741028,323.3805542,1833.54,35.57203674,15.03665161
Alt2,Feb-31,EATL,559.1342995,380.7692261,380.7692261,1844.72,-23.36948013,8.766515732
Alt2,Feb-31,EATL,403.4848619,429.8494263,380.7692261,1868.91,-7.735313416,13.61190605
Alt2,Feb-31,EATL,410.4833465,450,450,1895.33,-6.68297863,13.37386322
Alt2,Feb-31,EATL,470.3074954,450,450,1893.76,-28.37596321,11.39591312
Alt2,Feb-31,EATL,526.5635567,380.7692261,380.7692261,1863.42,-45.54953003,8.370387077
Alt2,Feb-31,EATL,625.5877986,380.7692261,380.7692261,1852.9,-78.34262085,4.578700066
Alt2,Feb-31,EATL,833.6085944,380.7692261,380.7692261,1824.25,-102.3809509,-6.484955311
Alt2,Feb-31,EATL,1174.917314,380.7692261,380.7692261,1800.59,-109.5813293,-18.53503227
Alt2,Feb-31,EATL,1322.672543,380.7692261,380.7692261,1779.85,-154.2148438,-32.60224152
Alt2,Feb-31,EATL,1384.539401,365.0489197,380.7692261,1751,-174.230011,-45.51582336
Alt2,Feb-31,EATL,1386.897111,267.3556213,380.7692261,1757.85,-169.8901367,-44.36733627
Alt2,Feb-31,EATL,1439.421142,0,380.7692261,1760.37,-181.9621735,-51.14562607
Alt2,Feb-31,EATL,1471.50137,0,328.0895386,1765.12,-189.8231964,-54.65803909
Alt2,Feb-31,EATL,1451.860794,12.74206161,380.7692261,1760.82,-188.1749878,-53.70729828
Alt2,Feb-31,EATL,1391.827245,323.3805542,380.7692261,1759.86,-170.8378754,-47.12116623
Alt2,Feb-31,EATL,1291.794866,356.1741028,380.7692261,1744.95,-150.7449646,-36.73962021
Alt2,Feb-31,EATL,1199.361753,380.7692261,380.7692261,1755.28,-121.8458328,-28.6541481
Alt2,Feb-31,EATL,1114.243361,380.7692261,380.7692261,1782.16,-92.34906769,-16.93393707
Alt2,Feb-31,EATL,948.2066345,380.7692261,380.7692261,1785.4,-61.90848923,-4.603915691
Alt2,Feb-31,EATL,790.4809265,380.7692261,380.7692261,1792.57,-116.4183044,-13.0598793
Alt2,Feb-31,EATL,754.1267276,380.7692261,380.7692261,1781.6,-52.7952919,-3.334290981
Alt2,Feb-31,EATL,736.0545993,356.1741028,380.7692261,1765.12,-107.5496521,-10.51379395
Alt2,Feb-31,EATL,719.7537632,356.1741028,380.7692261,1744.08,-13.21071339,0.501137793
Alt2,Feb-31,EATL,768.6906323,323.3805542,380.7692261,1745.66,-112.969574,-14.41700554
Alt2,Feb-31,EATL,930.1052365,323.3805542,380.7692261,1769.46,-43.05386734,-5.711865902
Alt2,Feb-31,EATL,945.0281239,125.0498276,380.7692261,1799.98,-42.56498718,-7.950255871
Alt2,Feb-31,EATL,911.1474032,197.0755615,380.7692261,1815.96,-153.0328522,-28.68296432
Alt2,Feb-31,EATL,946.3598576,0,380.7692261,1799.68,-84.11139679,-17.55563927
Alt2,Feb-31,EATL,968.5673995,0,380.7692261,1801.95,-55.77289581,-11.95053291
Alt2,Feb-31,EATL,1036.8811,0,380.7692261,1785,-108.0405502,-16.7865715
Alt2,Feb-31,EATL,1150.26087,0,380.7692261,1752.95,-104.6332397,-23.32208061
Alt2,Feb-31,EATL,1226.398373,0,316.2976685,1740.55,-129.9008789,-34.73841095
Alt2,Feb-31,EATL,1137.582931,0,333.0392761,1744.42,-108.295784,-29.51456261
Alt2,Feb-31,EATL,1055.960378,0,352.0109253,1735.69,-88.53613281,-24.1078701
Alt2,Feb-31,EATL,1018.962409,1.23192966,380.7692261,1735.12,-78.4278183,-20.55160904
Alt2,Feb-31,EATL,942.4272399,356.1741028,380.7692261,1729.91,-59.29124069,-14.31064892
Alt2,Feb-31,EATL,856.2016993,356.1741028,380.7692261,1731.58,-35.19008255,-7.215639591
Alt2,Feb-31,EATL,854.1476388,380.7692261,380.7692261,1733.17,-35.34267807,-4.52892828
Alt2,Feb-31,EATL,760.9057436,380.7692261,380.7692261,1736.67,-7.012373924,4.340280056
Alt2,Feb-31,EATL,682.1122036,380.7692261,380.7692261,1744.1,15.05727959,13.74572849
Alt2,Feb-31,EATL,637.8552492,380.7692261,380.7692261,1768.63,-55.30210495,-0.150481492
Alt2,Feb-31,EATL,647.5171909,380.7692261,380.7692261,1782.18,-95.10400391,-9.060480118
Alt2,Feb-31,EATL,693.3683624,380.7692261,380.7692261,1778.53,-111.118988,-13.47930622
Alt2,Feb-31,EATL,721.5845308,380.7692261,380.7692261,1759.64,-109.4051514,-16.11147881
Alt2,Feb-31,EATL,619.0408096,380.7692261,380.7692261,1754.69,-101.991127,-13.77086926
Alt2,Feb-31,EATL,589.2302554,380.7692261,380.7692261,1749.64,-92.50743866,-11.21392632
Alt2,Feb-31,EATL,634.1197126,380.7692261,380.7692261,1768.44,-95.41249847,-8.392516136
Alt2,Feb-31,EATL,577.0660207,380.7692261,380.7692261,1776.4,-81.37447357,-6.693357944
Alt2,Feb-31,EATL,521.7869093,380.7692261,384.9794617,1787.19,-128.1829224,-15.91623306
Alt2,Feb-31,EATL,453.1318629,450,450,1804.45,-114.936615,-10.80143833
Alt2,Feb-31,EATL,392.748445,450,450,1825.1,-90.91178131,-7.919237614
Alt2,Feb-31,EATL,366.9004465,450,450,1813.35,-92.56163788,-8.431653976
Alt2,Feb-31,EATL,335.2571374,450,450,1820.5,-86.19078064,-5.153407097
Alt2,Feb-31,EATL,323.5609946,450,450,1806.12,-83.42642975,-1.078319788
Alt2,Feb-31,EATL,302.0622793,450,450,1775.77,-76.88447571,-1.262006879
Alt2,Feb-31,EATL,271.1470718,380.7692261,450,1742.73,-75.62175751,-2.29757905
Alt2,Feb-31,EATL,254.2140293,380.7692261,450,1735.64,-74.4165802,1.723120332
Alt2,Feb-31,EATL,264.6593655,380.7692261,450,1734.31,-64.31190491,4.484726906
Alt2,Feb-31,EATL,299.8533491,380.7692261,450,1730.09,-39.37371063,8.433795929
Alt2,Feb-31,EATL,335.220577,380.7692261,450,1724.64,-31.54107094,9.599350929
Alt2,Feb-31,EATL,348.9808116,380.7692261,450,1724.06,-47.61325836,6.989346981
Alt2,Feb-31,EATL,304.8150487,380.7692261,450,1733.9,-86.56528473,0.342282295
Alt2,Feb-31,EATL,274.2637544,450,450,1749.63,-73.36806488,0.845408499
Alt2,Feb-31,EATL,244.1226674,450,450,1732.36,-72.80951691,-2.060491562
Alt2,Feb-31,EATL,211.3165737,450,450,1745.31,-68.39485931,-1.221439362
Alt2,Feb-31,EATL,171.7231716,450,450,1767.3,-53.93543243,1.875944495
Alt2,Feb-31,EATL,128.4209166,450,450,1773.79,-36.85894012,9.888912201
Alt2,Feb-31,EATL,112.4240422,450,450,1765.75,-36.17647552,10.59452057
Alt2,Feb-31,EATL,119.0903757,450,450,1755.88,-41.51146317,9.752941132
Alt2,Feb-31,EATL,135.3194536,450,450,1761.79,-44.33146286,12.25930786
Alt2,Feb-31,EATL,152.3679222,450,450,1763.16,-49.3564949,9.636818886
Alt2,Feb-31,EATL,210.1775159,450,450,1788.58,-58.73085785,7.285726547
Alt2,Feb-31,EATL,249.0990623,450,450,1780.33,-72.70430756,-2.431081533
Alt2,Feb-31,EATL,299.109921,450,450,1782.85,-84.84098053,-8.270772934
Alt2,Feb-31,EATL,359.9096377,450,450,1799.95,-119.8554993,-16.79892159
Alt2,Feb-31,EATL,426.6968925,450,450,1792.75,-117.6172104,-19.45652962
Alt2,Feb-31,EATL,536.3266017,450,450,1793.01,-148.6555481,-28.36106491
Alt2,Feb-31,EATL,524.9613833,450,450,1781.59,-148.4602203,-25.7277317
Alt2,Feb-31,EATL,531.2058094,450,450,1761.19,-145.4272308,-21.8897686
Alt2,Feb-31,EATL,558.3881264,450,450,1743.53,-111.6364441,-15.34726429
Alt2,Feb-31,EATL,534.7071781,450,450,1758.46,-24.71829605,4.000086784
Alt2,Feb-31,EATL,530.3702791,450,450,1752.54,24.04475021,13.34871101
Alt2,Feb-31,EATL,528.9109142,450,450,1746.29,56.34955597,18.42228699
Alt2,Feb-31,EATL,487.2301915,450,450,1741.78,31.27703667,12.9173069
Alt2,Feb-31,EATL,513.5124602,450,450,1746.78,23.00549126,9.953409195
Alt2,Feb-31,EATL,509.2939017,450,450,1762.16,-47.38627625,-2.92716527
Alt2,Feb-31,EATL,586.9125025,450,450,1783.47,-87.94915771,-11.59823322
Alt2,Feb-31,EATL,637.3614321,450,450,1808.5,-83.54850769,-14.37155533
Alt2,Feb-31,EATL,657.2710974,450,450,1823.76,-72.79066467,-14.64157772
Alt2,Feb-31,EATL,652.1757131,450,450,1839.19,-66.67307281,-12.03287983
Alt2,Feb-31,EATL,576.0375485,380.7692261,450,1831.81,-62.84280396,-7.754076004
Alt2,Feb-31,EATL,538.4628718,380.7692261,450,1831.63,-103.450325,-14.68531418
Alt2,Feb-31,EATL,515.7816753,440.8557739,450,1832.02,-120.5848694,-16.50842667
Alt2,Feb-31,EATL,521.3250456,380.7692261,450,1832.37,-99.14093781,-12.49604893
Alt2,Feb-31,EATL,499.4492612,380.7692261,450,1835.99,-86.40653992,-9.387436867
